-1, -1, -1, 1703, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1408, -1, -1, 
-1, -1, 1412, -1, -1, 
-1, -1, 1416, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, 1703, -1, 
-1, -1, -1, 1707, -1, 
-1, -1, -1, 1712, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1470, -1, -1, -1, 
-1, 1494, 1416, -1, -1, 
-1, -1, 1420, -1, -1, 
-1, -1, 1425, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1425, -1, -1, 
-1, -1, 1428, 1712, -1, 
-1, -1, 1432, 1726, -1, 
-1, -1, 1435, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1494, -1, -1, -1, 
-1, 1509, -1, -1, -1, 
-1, -1, 1435, -1, -1, 
-1, 1509, 1424, -1, -1, 
-1, 1525, 1413, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1413, -1, -1, 
-1, 1525, 1408, -1, -1, 
-1, 1542, 1403, -1, -1, 
-1, 1549, -1, -1, -1, 
-1, 1556, 1403, -1, -1, 
-1, 1563, 1398, -1, -1, 
-1, -1, 1394, -1, -1, 
-1, -1, 1389, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1389, -1, -1, 
-1, -1, 1383, -1, -1, 
-1, -1, 1378, -1, -1, 
-1, -1, 1372, -1, -1, 
-1, 1563, 1367, -1, -1, 
-1, 1554, -1, -1, -1, 
-1, 1544, 1367, -1, -1, 
-1, 1535, 1361, -1, -1, 
-1, 1535, 1354, -1, -1, 
-1, 1530, 1348, -1, -1, 
-1, 1525, 1342, -1, -1, 
-1, 1519, 1335, -1, -1, 
-1, 1514, 1329, -1, -1, 
-1, 1509, 1323, -1, -1, 
-1, -1, 1317, -1, -1, 
-1, -1, 1310, -1, -1, 
-1, -1, 1304, -1, -1, 
-1, 1509, -1, -1, -1, 
-1, 1504, -1, -1, -1, 
-1, 1499, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1499, -1, -1, -1, 
-1, 1494, -1, -1, -1, 
-1, 1489, -1, -1, -1, 
-1, 1489, -1, -1, -1, 
-1, 1483, -1, -1, -1, 
-1, 1478, -1, -1, -1, 
-1, 1478, -1, -1, -1, 
-1, 1466, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1304, -1, -1, 
-1, -1, 1299, -1, -1, 
-1, -1, 1294, -1, -1, 
-1, 1466, -1, -1, -1, 
-1, 1462, -1, -1, -1, 
-1, 1458, 1294, -1, -1, 
-1, 1454, 1291, -1, -1, 
-1, 1450, 1289, -1, -1, 
-1, -1, 1286, -1, -1, 
-1, 1450, 1284, -1, -1, 
-1, 1445, 1281, -1, -1, 
-1, 1440, 1279, -1, -1, 
-1, 1435, -1, -1, -1, 
-1, 1422, -1, -1, -1, 
-1, 1409, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1409, -1, -1, -1, 
-1, 1397, -1, -1, -1, 
-1, 1386, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1386, -1, -1, -1, 
-1, 1376, -1, -1, -1, 
-1, 1366, -1, -1, -1, 
-1, -1, 1279, -1, -1, 
-1, -1, 1276, -1, -1, 
-1, -1, 1274, -1, -1, 
-1, 1366, 1271, -1, -1, 
-1, 1361, -1, -1, -1, 
-1, 1355, -1, -1, -1, 
-1, 1350, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1350, -1, -1, -1, 
-1, 1342, -1, -1, -1, 
-1, 1335, -1, -1, -1, 
-1, 1327, -1, -1, -1, 
-1, 1313, -1, -1, -1, 
-1, 1299, -1, -1, -1, 
-1, 1293, -1, -1, -1, 
-1, 1273, -1, 1726, -1, 
-1, 1273, -1, 1052, -1, 
-1, 1269, -1, -1, -1, 
-1, 1265, -1, 1052, -1, 
-1, 1262, -1, 1071, -1, 
-1, 1258, -1, -1, -1, 
-1, 1254, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, 1071, -1, 
-1, 1254, -1, 1089, -1, 
-1, 1259, 1271, -1, -1, 
-1, 1265, 1287, 1089, -1, 
-1, 1293, 1304, 1094, -1, 
-1, 1302, -1, 1099, -1, 
-1, 1310, -1, -1, -1, 
-1, 1319, 1304, -1, -1, 
-1, 1328, 1297, -1, -1, 
-1, 1336, 1291, -1, -1, 
-1, 1345, 1284, -1, -1, 
-1, 1345, -1, -1, -1, 
-1, 1352, -1, -1, -1, 
-1, 1358, -1, -1, -1, 
-1, 1365, 1284, -1, -1, 
-1, 1371, 1280, -1, -1, 
-1, 1378, 1276, -1, -1, 
-1, 1384, 1272, -1, -1, 
-1, 1391, 1268, -1, -1, 
-1, -1, 1264, -1, -1, 
-1, 1391, 1260, -1, -1, 
-1, 1404, 1256, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1404, -1, -1, -1, 
-1, 1409, -1, -1, -1, 
-1, 1414, -1, -1, -1, 
-1, 1420, -1, -1, -1, 
-1, 1425, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1425, -1, -1, -1, 
-1, 1435, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1256, -1, -1, 
-1, -1, 1251, -1, -1, 
-1, -1, 1247, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1435, -1, -1, -1, 
-1, 1440, 1247, 1099, -1, 
-1, 1445, 1242, 1103, -1, 
-1, -1, 1237, 1108, -1, 
-1, -1, 1233, 1112, -1, 
-1, -1, 1228, -1, -1, 
-1, 1445, 1223, -1, -1, 
-1, 1452, 1218, -1, -1, 
-1, 1459, 1214, -1, -1, 
-1, 1466, 1209, -1, -1, 
-1, 1489, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1489, -1, -1, -1, 
-1, 1494, 1209, -1, -1, 
-1, 1499, 1202, -1, -1, 
-1, 1504, 1195, -1, -1, 
-1, 1509, -1, -1, -1, 
-1, 1514, 1195, -1, -1, 
-1, -1, 1192, -1, -1, 
-1, -1, 1190, -1, -1, 
-1, -1, 1187, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1514, -1, -1, -1, 
-1, 1498, -1, -1, -1, 
-1, 1482, -1, -1, -1, 
-1, 1466, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1466, -1, -1, -1, 
-1, 1461, -1, -1, -1, 
-1, 1455, -1, -1, -1, 
-1, 1450, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1450, -1, -1, -1, 
-1, 1430, -1, -1, -1, 
-1, 1430, -1, -1, -1, 
-1, 1420, -1, -1, -1, 
-1, 1410, -1, -1, -1, 
-1, 1401, -1, -1, -1, 
-1, 1391, -1, -1, -1, 
-1, 1381, -1, -1, -1, 
-1, 1381, -1, -1, -1, 
-1, 1350, -1, -1, -1, 
-1, 1341, -1, -1, -1, 
-1, 1331, -1, -1, -1, 
-1, 1322, -1, -1, -1, 
-1, 1313, -1, -1, -1, 
-1, 1304, -1, -1, -1, 
-1, 1304, -1, -1, -1, 
-1, 1294, -1, -1, -1, 
-1, 1283, -1, -1, -1, 
-1, 1273, 1187, -1, -1, 
-1, 1273, 1192, -1, -1, 
-1, 1265, 1197, -1, -1, 
-1, 1257, 1212, -1, -1, 
-1, 1249, 1226, -1, -1, 
-1, 1233, 1241, -1, -1, 
-1, 1218, 1256, -1, -1, 
-1, 1218, 1277, -1, -1, 
-1, 1195, 1299, -1, -1, 
-1, 1195, -1, -1, -1, 
-1, 1189, -1, -1, -1, 
-1, 1184, -1, -1, -1, 
-1, 1184, -1, -1, -1, 
-1, 1203, -1, -1, -1, 
-1, 1223, -1, -1, -1, 
-1, 1223, -1, -1, -1, 
-1, 1244, -1, -1, -1, 
-1, 1254, 1299, -1, -1, 
-1, 1265, 1302, -1, -1, 
-1, 1265, 1305, -1, -1, 
-1, 1272, 1307, -1, -1, 
-1, 1279, 1310, -1, -1, 
-1, 1286, 1313, -1, -1, 
-1, 1293, 1316, -1, -1, 
-1, 1293, 1319, -1, -1, 
-1, 1309, 1322, -1, -1, 
-1, -1, 1324, -1, -1, 
-1, 1309, 1327, -1, -1, 
-1, 1318, 1330, -1, -1, 
-1, 1326, 1343, -1, -1, 
-1, 1335, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1343, -1, -1, 
-1, -1, 1351, -1, -1, 
-1, 1335, 1360, -1, -1, 
-1, 1340, 1360, -1, -1, 
-1, 1345, 1363, -1, -1, 
-1, -1, 1366, -1, -1, 
-1, -1, 1369, -1, -1, 
-1, 1345, 1372, -1, -1, 
-1, 1322, 1375, 1112, -1, 
-1, 1322, 1379, 1316, -1, 
-1, 1309, 1382, -1, -1, 
-1, -1, 1385, -1, -1, 
-1, -1, 1388, -1, -1, 
-1, -1, 1391, -1, -1, 
-1, -1, 1416, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1309, -1, -1, -1, 
-1, 1304, -1, -1, -1, 
-1, 1298, -1, -1, -1, 
-1, 1293, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1293, -1, -1, -1, 
-1, 1273, -1, -1, -1, 
-1, 1273, -1, -1, -1, 
-1, 1263, -1, -1, -1, 
-1, 1254, -1, -1, -1, 
-1, 1254, -1, -1, -1, 
-1, 1234, -1, -1, -1, 
-1, 1234, -1, -1, -1, 
-1, 1228, -1, -1, -1, 
-1, 1223, -1, -1, -1, 
-1, 1217, -1, -1, -1, 
-1, 1212, 1416, -1, -1, 
-1, 1206, 1406, -1, -1, 
-1, 1201, 1396, -1, -1, 
-1, 1195, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1195, -1, -1, -1, 
-1, 1189, -1, -1, -1, 
-1, 1192, -1, -1, -1, 
-1, 1195, -1, -1, -1, 
-1, 1199, -1, -1, -1, 
-1, 1202, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1202, -1, -1, -1, 
-1, 1212, -1, -1, -1, 
-1, 1223, -1, -1, -1, 
-1, 1235, -1, -1, -1, 
-1, 1248, 1396, -1, -1, 
-1, 1260, 1392, -1, -1, 
-1, -1, 1387, -1, -1, 
-1, 1260, 1383, -1, -1, 
-1, 1278, 1379, -1, -1, 
-1, 1278, -1, -1, -1, 
-1, 1299, -1, -1, -1, 
-1, 1308, -1, -1, -1, 
-1, 1317, 1379, -1, -1, 
-1, 1326, 1376, -1, -1, 
-1, 1335, 1374, -1, -1, 
-1, -1, 1371, -1, -1, 
-1, 1335, 1369, -1, -1, 
-1, 1340, -1, -1, -1, 
-1, 1345, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1369, -1, -1, 
-1, -1, 1365, -1, -1, 
-1, -1, 1362, -1, -1, 
-1, 1345, 1358, -1, -1, 
-1, 1353, 1355, -1, -1, 
-1, 1361, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1355, -1, -1, 
-1, -1, 1353, -1, -1, 
-1, 1361, 1350, -1, -1, 
-1, 1350, 1348, -1, -1, 
-1, 1340, 1345, -1, -1, 
-1, -1, 1343, 1316, -1, 
-1, -1, -1, 1321, -1, 
-1, -1, -1, 1326, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1343, 1326, -1, 
-1, 1340, 1339, 1340, -1, 
-1, 1331, 1334, -1, -1, 
-1, 1322, 1330, -1, -1, 
-1, -1, 1330, -1, -1, 
-1, 1322, 1328, -1, -1, 
-1, 1318, 1327, 1340, -1, 
-1, 1313, 1325, 1344, -1, 
-1, 1309, 1323, 1349, -1, 
-1, -1, 1321, -1, -1, 
-1, 1309, 1320, -1, -1, 
-1, 1283, 1318, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1318, -1, -1, 
-1, 1283, 1329, -1, -1, 
-1, 1260, 1340, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1260, -1, -1, -1, 
-1, 1249, -1, -1, -1, 
-1, 1239, -1, -1, -1, 
-1, 1228, -1, -1, -1, 
-1, -1, 1340, -1, -1, 
-1, -1, 1342, -1, -1, 
-1, 1228, 1345, -1, -1, 
-1, 1243, 1347, -1, -1, 
-1, 1258, 1350, -1, -1, 
-1, 1273, 1352, -1, -1, 
-1, -1, 1355, -1, -1, 
-1, -1, 1357, -1, -1, 
-1, -1, 1360, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, 1349, -1, 
-1, -1, -1, 1353, -1, 
-1, -1, 1360, 1358, -1, 
-1, -1, 1362, -1, -1, 
-1, -1, 1365, -1, -1, 
-1, -1, 1367, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1273, -1, 1358, -1, 
-1, 1283, -1, 1363, -1, 
-1, -1, -1, 1367, -1, 
-1, -1, -1, 1372, -1, 
-1, -1, -1, 1377, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1367, 1377, -1, 
-1, 1283, 1374, 1381, -1, 
-1, 1299, 1382, 1386, -1, 
-1, -1, 1382, -1, -1, 
-1, -1, 1384, -1, -1, 
-1, 1299, 1386, -1, -1, 
-1, 1305, 1389, -1, -1, 
-1, 1311, 1391, -1, -1, 
-1, 1317, -1, 1386, -1, 
-1, 1323, -1, 1390, -1, 
-1, 1329, -1, 1395, -1, 
-1, 1335, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1335, -1, -1, -1, 
-1, 1343, -1, -1, -1, 
-1, 1350, 1391, -1, -1, 
-1, 1358, 1396, 1395, -1, 
-1, 1366, 1401, 1399, -1, 
-1, -1, -1, 1404, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1366, -1, 1404, -1, 
-1, 1371, -1, 1409, -1, 
-1, 1376, -1, 1414, -1, 
-1, 1381, -1, -1, -1, 
-1, 1386, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, 1414, -1, 
-1, -1, -1, 1418, -1, 
-1, 1386, 1401, 1423, -1, 
-1, 1395, 1396, 1427, -1, 
-1, 1405, 1391, 1432, -1, 
-1, 1414, -1, -1, -1, 
-1, -1, 1391, -1, -1, 
-1, -1, 1386, 1432, -1, 
-1, 1414, 1382, 1446, -1, 
-1, 1425, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1382, -1, -1, 
-1, -1, 1377, -1, -1, 
-1, -1, 1373, 1446, -1, 
-1, -1, 1368, 1452, -1, 
-1, 1425, 1364, 1457, -1, 
-1, 1435, -1, 1463, -1, 
-1, -1, -1, 1469, -1, 
-1, 1435, 1364, 1481, -1, 
-1, 1440, 1361, 1493, -1, 
-1, 1445, 1357, -1, -1, 
-1, -1, 1354, -1, -1, 
-1, -1, 1351, 1493, -1, 
-1, -1, 1348, 1501, -1, 
-1, -1, 1344, 1509, -1, 
-1, -1, 1341, 1517, -1, 
-1, -1, 1338, 1525, -1, 
-1, -1, 1335, 1525, -1, 
-1, -1, 1331, 1530, -1, 
-1, -1, 1328, 1534, -1, 
-1, -1, 1328, 1539, -1, 
-1, -1, 1327, 1544, -1, 
-1, -1, 1325, -1, -1, 
-1, -1, 1324, -1, -1, 
-1, -1, 1322, -1, -1, 
-1, -1, 1321, -1, -1, 
-1, -1, 1343, -1, -1, 
-1, 1445, 1343, -1, -1, 
-1, 1455, 1349, -1, -1, 
-1, 1466, 1355, -1, -1, 
-1, -1, 1361, -1, -1, 
-1, 1466, 1367, -1, -1, 
-1, 1469, 1373, -1, -1, 
-1, 1471, 1379, -1, -1, 
-1, 1474, 1385, -1, -1, 
-1, 1477, 1391, -1, -1, 
-1, 1480, -1, -1, -1, 
-1, 1482, -1, -1, -1, 
-1, 1485, -1, -1, -1, 
-1, 1488, -1, -1, -1, 
-1, 1491, -1, -1, -1, 
-1, 1493, -1, -1, -1, 
-1, 1496, -1, -1, -1, 
-1, 1499, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1499, -1, -1, -1, 
-1, 1504, -1, -1, -1, 
-1, 1509, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1391, -1, -1, 
-1, -1, 1396, -1, -1, 
-1, -1, 1401, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, 1544, -1, 
-1, -1, -1, 1550, -1, 
-1, -1, 1401, 1557, -1, 
-1, -1, 1403, 1575, -1, 
-1, -1, 1405, 1575, -1, 
-1, -1, 1407, 1594, -1, 
-1, -1, 1409, 1594, -1, 
-1, -1, 1411, 1603, -1, 
-1, 1509, 1413, 1612, -1, 
-1, 1494, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1494, -1, -1, -1, 
-1, 1485, -1, -1, -1, 
-1, 1476, -1, -1, -1, 
-1, 1468, -1, -1, -1, 
-1, 1459, -1, -1, -1, 
-1, 1450, -1, -1, -1, 
-1, -1, 1413, -1, -1, 
-1, 1450, 1401, -1, -1, 
-1, 1430, 1389, -1, -1, 
-1, -1, 1382, -1, -1, 
-1, -1, 1374, -1, -1, 
-1, -1, 1367, -1, -1, 
-1, 1430, 1360, -1, -1, 
-1, 1409, 1351, -1, -1, 
-1, -1, 1343, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1343, -1, -1, 
-1, -1, 1335, -1, -1, 
-1, -1, 1327, -1, -1, 
-1, -1, 1319, -1, -1, 
-1, -1, 1311, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1311, -1, -1, 
-1, -1, 1310, -1, -1, 
-1, -1, 1309, -1, -1, 
-1, 1409, 1308, -1, -1, 
-1, 1391, 1306, -1, -1, 
-1, -1, 1305, -1, -1, 
-1, -1, 1304, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, 1840, 
-1, -1, -1, -1, 1093,
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1391, 1304, -1, -1, 
-1, 1376, 1299, -1, -1, 
-1, -1, 1294, -1, -1, 
-1, -1, 1290, -1, 1093,
-1, -1, 1285, -1, 1083,
-1, -1, 1280, -1, 1048,
-1, -1, 1275, -1, 1014,
-1, -1, 1270, -1, 1007,
-1, -1, 1266, -1, 1000,
-1, -1, 1261, -1, 1000,
-1, -1, 1256, -1, -1,
-1, -1, -1, -1, -1, 
-1, 1376, -1, -1, -1, 
-1, 1366, -1, -1, -1, 
-1, 1355, -1, -1, -1, 
-1, 1345, -1, -1, -1, 
-1, 1335, -1, 1612, -1, 
-1, 1335, -1, 1616, -1, 
-1, 1332, -1, 1621, -1, 
-1, 1330, 1256, -1, -1, 
-1, 1327, 1247, -1, -1, 
-1, -1, 1227, -1, -1, 
-1, -1, 1207, -1, -1, 
-1, 1327, 1177, -1, -1, 
-1, 1334, 1172, -1, -1, 
-1, 1341, 1167, -1, -1, 
-1, 1348, 1162, -1, -1, 
-1, 1355, 1157, -1, -1, 
-1, -1, 1152, -1, -1, 
-1, 1355, 1141, -1, -1, 
-1, 1359, 1131, -1, -1, 
-1, 1364, 1120, 1621, -1, 
-1, 1368, -1, 1635, -1, 
-1, 1373, -1, -1, -1, 
-1, 1377, -1, -1, -1, 
-1, 1382, -1, -1, -1, 
-1, 1386, -1, -1, -1, 
-1, 1391, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1391, -1, -1, -1, 
-1, 1400, -1, -1, -1, 
-1, 1410, -1, -1, -1, 
-1, 1419, -1, -1, -1, 
-1, 1423, -1, -1, -1, 
-1, 1426, -1, -1, -1, 
-1, 1430, -1, -1, -1, 
-1, 1434, -1, -1, -1, 
-1, 1438, -1, -1, -1, 
-1, 1441, -1, -1, -1, 
-1, 1445, -1, -1, -1,
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1445, -1, -1, -1, 
-1, 1450, -1, -1, -1, 
-1, 1455, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1455, -1, -1, -1, 
-1, 1430, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1120, -1, -1, 
-1, -1, 1123, -1, -1, 
-1, -1, 1127, -1, -1, 
-1, 1430, 1130, -1, -1, 
-1, 1414, 1134, -1, -1, 
-1, -1, 1137, -1, -1, 
-1, 1414, 1141, -1, -1, 
-1, 1400, 1144, -1, -1, 
-1, 1386, 1148, -1, -1, 
-1, -1, 1151, -1, -1, 
-1, 1386, 1155, -1, -1, 
-1, 1366, 1158, -1, -1, 
-1, -1, 1162, -1, -1, 
-1, 1366, 1165, -1, -1, 
-1, 1359, 1173, -1, -1, 
-1, 1353, 1181, -1, -1, 
-1, 1346, 1188, -1, -1, 
-1, 1340, 1196, -1, -1, 
-1, 1322, 1204, -1, -1, 
-1, 1304, 1204, -1, -1, 
-1, -1, 1214, -1, -1, 
-1, 1304, 1225, -1, -1, 
-1, 1291, 1235, -1, -1, 
-1, 1278, 1246, -1, -1, 
-1, 1265, 1256, -1, -1, 
-1, -1, 1269, -1, -1, 
-1, 1265, 1283, -1, -1, 
-1, 1259, 1296, -1, -1, 
-1, 1254, 1300, -1, -1, 
-1, -1, 1304, -1, -1, 
-1, 1254, -1, -1, -1, 
-1, 1244, -1, -1, -1,
-1, 1234, -1, -1, -1,
-1, 1211, -1, -1, -1, 
-1, 1189, -1, -1, -1, 
-1, 1179, -1, -1, -1, 
-1, 1169, -1, -1, -1, 
-1, 1132, -1, -1, -1, 
-1, 1109, 1304, -1, -1,
-1, 1107, 1309, -1, -1,
-1, 1105, 1313, -1, -1,
-1, 1103, 1318, -1, -1,
-1, 1102, -1, -1, 1840,
-1, 1100, -1, -1, -1,
-1, 1098, -1, -1, -1, 
-1, 1142, 1318, -1, -1, 
-1, 1163, 1333, -1, -1, 
-1, 1208, 1333, -1, -1, 
-1, 1240, 1338, -1, -1, 
-1, 1273, 1343, -1, -1, 
-1, 1290, -1, -1, -1, 
-1, 1306, 1343, -1, -1, 
-1, 1323, 1355, 1635, -1, 
-1, 1340, -1, 1753, -1, 
-1, 1352, -1, -1, -1, 
-1, 1364, 1355, -1, -1, 
-1, 1376, 1361, -1, -1, 
-1, 1376, 1368, -1, -1, 
-1, 1389, 1374, 1753, -1, 
-1, 1401, -1, 1759, -1, 
-1, 1414, 1374, 1766, -1, 
-1, 1414, 1380, 1772, -1, 
-1, 1423, 1386, -1, -1, 
-1, 1432, -1, -1, -1, 
-1, 1441, -1, -1, -1, 
-1, 1450, -1, 1772, -1, 
-1, -1, -1, 1779, -1, 
-1, -1, -1, 1787, -1, 
-1, -1, -1, 1794, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, 1386, -1, -1, 
-1, -1, 1391, -1, -1, 
-1, -1, 1396, -1, -1, 
-1, 1450, 1401, -1, -1, 
-1, 1455, -1, -1, -1, 
-1, 1460, 1401, -1, -1, 
-1, 1460, 1407, -1, -1, 
-1, 1464, 1413, -1, -1, 
-1, 1469, -1, -1, -1, 
-1, 1473, -1, -1, -1, 
-1, -1, 1413, -1, -1, 
-1, -1, 1417, -1, -1, 
-1, -1, 1420, -1, -1, 
-1, -1, 1424, -1, -1, 
-1, -1, 1428, -1, -1, 
-1, -1, -1, -1, -1, 
-1, -1, -1, -1, -1, 
-1, 1473, -1, -1, -1, 
-1, 1464, 1428, -1, -1, 
-1, 1455, 1433, -1, -1, 
-1, -1, 1438, -1, -1, 
-1, 1455, -1, -1, -1, 
-1, 1449, -1, -1, -1, 
-1, 1442, -1, -1, -1, 
-1, 1436, -1, -1, -1, 
-1, 1430, -1, -1, -1, 
